date,Rn,Pa,Prcp,Tavg,VOD,LULC,LAI,VPD,U2,ET_obs,GPP_obs
2010-12-13,-6.00274450231481,102.2824765625,0.29059051303193,-3.397863769531,0.529270137224669,22,0.760624989867211,0.277866423130035,1.2671456612845,0.4,1.679644016
2010-12-14,-6.17957682291667,102.65925,0.000435113804542198,-4.36691894531197,0.534279808209802,22,0.752421863377095,0.278281569480896,0.26932189158243,0.5,1.660862202
2010-12-15,-15.9797468171296,102.2095078125,0.00214894748751249,-3.58139648437498,0.571158690873615,22,0.744218736886979,0.406865060329437,2.25969797516478,0.9,0.537543913
2010-12-16,-8.4308861400463,100.7347890625,0.000436745011711537,1.11217651367201,0.531256095701059,22,0.736015610396862,0.57908821105957,2.13346300637098,0.8,1.798767681
2010-12-17,-1.03435772931134,100.5456796875,0,1.788415527344,0.535305769936505,22,0.727812483906746,0.479068458080292,1.22269777972603,0.7,1.800457726
2010-12-18,4.11269820601852,100.51265625,0,2.72503051757803,0.537702774554671,22,0.71960935741663,0.50767982006073,1.05336485289838,0.4,2.356632241
2010-12-19,-1.62853352864583,101.067328125,0.000435113804542198,3.83986816406201,0.533644232232572,22,0.711406230926514,0.581957876682282,1.5923683630421,0.6,1.611948229
2010-12-20,11.5720088252315,100.6885625,0,3.042718505859,0.547161732122945,22,0.702617168426514,0.407721787691116,0.465385109742623,0.4,1.55463702
2010-12-21,3.42098668981481,100.400828125,0,3.687097167969,0.535403686334055,22,0.693828105926514,0.471574723720551,0.760343801105021,0.3,1.803466444
2010-12-22,4.94721715856482,101.3836640625,0.00505485604662681,2.79311523437502,0.55229123904283,22,0.685039043426514,0.455532371997833,1.56840481308671,0.4,1.528511144
2010-12-23,-19.7303096064815,102.8410859375,0.16988736751955,-4.30261840820299,0.533128855402752,22,0.676249980926514,0.323061943054199,1.55654349693871,0.3,0.796198055
2010-12-24,0.76976734302662,102.620265625,0.000852346317969932,-5.55084838867197,0.529425050555361,22,0.667460918426514,0.313306450843811,1.23523806995857,0.5,0.626012839
2010-12-25,-6.9953833912037,101.558,0,-5.63220825195299,0.520851469721306,22,0.658671855926514,0.245891571044922,0.616843230184847,0.3,0.720357913
2010-12-26,4.12015444155093,100.59040625,0.000858306805184839,-2.76947631835895,0.524403388158253,22,0.649882793426514,0.31813845038414,0.957282574848502,0.8,2.511589468
2010-12-27,-11.9959107349537,100.592046875,0,1.46276245117201,0.5279553065952,22,0.641093730926514,0.476366877555847,2.86864883377318,1.4,2.408825132
2010-12-28,3.10604347511574,101.1227265625,0.00129342083710071,-0.473486328124977,0.531507225032147,22,0.622343730926514,0.425894200801849,0.744081859094561,0.9,1.009086426
2010-12-29,-16.4490943287037,101.66234375,0.000846385887598444,-1.02542724609395,0.535059143469094,22,0.603593730926514,0.469267994165421,4.61953388369258,1.2,1.150350908
2010-12-30,-15.5029803240741,101.9645546875,0.00172257421127142,-4.57575073242197,0.538780151487707,22,0.584843730926514,0.366954743862152,3.25281139001867,0.9,1.075226458
2010-12-31,-8.03456380208333,102.2529609375,0.000435113804542198,-4.71066894531197,0.557550132274628,22,0.566093730926514,0.345968842506409,1.91312731173412,0.6,0.399443483
